player_id,cum_day,prev_day,curr_day,prev_DWB,curr_DWB,change_DWB,z2prev_DWB,z2sleep,z2load,match
3,15,15,16,25,30,5,-1.050565272,-0.51931903,-0.390066424,0
3,16,16,17,30,30,0,-0.885824748,-0.51931903,-0.390066424,0
3,17,17,18,30,25,-5,-0.885824748,-0.51931903,-0.390066424,0
3,18,18,19,25,30,5,-1.050565272,-0.51931903,-0.390066424,0
3,19,19,20,30,,,-0.885824748,,,0
3,20,20,21,,60,,,0.329324263,-0.390066424,0
3,21,21,22,60,40,-20,0.102618401,0.329324263,-0.390066424,0
3,22,22,23,40,35,-5,-0.556343698,0.329324263,0.396753743,0
3,23,23,24,35,35,0,-0.721084223,0.75364591,0.484178206,1
3,24,24,25,35,25,-10,-0.721084223,0.329324263,0.265617049,0
3,25,25,26,25,35,10,-1.050565272,0.329324263,-0.127793035,0
3,26,26,27,35,60,25,-0.721084223,0.329324263,-0.040368572,0
3,27,27,28,60,60,0,0.102618401,-0.094997384,-0.390066424,0
3,28,28,29,60,55,-5,0.102618401,1.177967557,-0.390066424,0
3,29,29,30,55,,,-0.062122124,,,0
3,30,30,31,,,,,,,0
3,31,31,32,,,,,,,0
3,32,32,33,,,,,,,0
3,33,33,34,,,,,,,0
3,34,34,35,,,,,,,0
3,35,35,36,,,,,,,0
3,36,36,37,,,,,,,0
3,37,37,38,,,,,,,0
3,38,38,39,,,,,,,0
3,39,39,40,,,,,,,0
3,40,40,41,,,,,,,0
3,41,41,42,,,,,,,0
3,42,42,43,,,,,,,0
3,43,43,44,,,,,,,0
3,44,44,45,,30,,,-0.943640677,-0.291713903,0
3,45,45,46,30,45,15,-0.885824748,-0.094997384,-0.390066424,0
3,46,46,47,45,35,-10,-0.391603173,-0.51931903,-0.390066424,0
3,47,47,48,35,,,-0.721084223,,,0
3,48,48,49,,,,,,,0
3,49,49,50,,35,,,-0.943640677,-0.390066424,0
3,50,50,51,35,,,-0.721084223,,,0
3,51,51,52,,35,,,-0.51931903,-0.127793035,0
3,52,52,53,35,15,-20,-0.721084223,0.75364591,0.068912007,0
3,53,53,54,15,35,20,-1.380046322,-0.094997384,-0.062224688,0
3,54,54,55,35,60,25,-0.721084223,0.75364591,-0.127793035,0
3,55,55,56,60,65,5,0.102618401,1.177967557,-0.390066424,0
3,56,56,57,65,40,-25,0.267358926,0.329324263,-0.390066424,0
3,57,57,58,40,35,-5,-0.556343698,-0.094997384,0.068912007,0
3,58,58,59,35,40,5,-0.721084223,-0.51931903,-0.193361382,0
3,59,59,60,40,60,20,-0.556343698,-0.094997384,1.675336515,1
3,60,60,61,60,55,-5,0.102618401,0.329324263,-0.062224688,0
3,61,61,62,55,60,5,-0.062122124,-0.094997384,-0.25892973,0
3,62,62,63,60,65,5,0.102618401,-0.094997384,0.921300522,1
3,63,63,64,65,45,-20,0.267358926,0.329324263,1.183573911,1
3,64,64,65,45,45,0,-0.391603173,-0.51931903,0.00334366,0
3,65,65,66,45,30,-15,-0.391603173,-0.51931903,0.527890438,0
3,66,66,67,30,50,20,-0.885824748,-0.094997384,-0.340890164,1
3,67,67,68,50,50,0,-0.226862649,0.75364591,-0.237073614,0
3,68,68,69,50,55,5,-0.226862649,0.75364591,-0.390066424,0
3,69,69,70,55,,,-0.062122124,,,0
3,70,70,71,,70,,,0.329324263,-0.390066424,0
3,71,71,72,70,50,-20,0.43209945,-0.094997384,-0.390066424,0
3,72,72,73,50,,,-0.226862649,,,0
3,73,73,74,,50,,,-0.094997384,0.396753743,1
3,74,74,75,50,55,5,-0.226862649,-0.094997384,-0.25892973,0
3,75,75,76,55,55,0,-0.062122124,0.75364591,-0.25892973,0
3,76,76,77,55,60,5,-0.062122124,-0.943640677,0.790163827,1
3,77,77,78,60,55,-5,0.102618401,0.329324263,0.396753743,0
3,78,78,79,55,,,-0.062122124,,,0
3,79,79,80,,70,,,-0.094997384,-0.25892973,0
3,80,80,81,70,50,-20,0.43209945,-0.094997384,-0.390066424,0
3,81,81,82,50,,,-0.226862649,,,0
3,82,82,83,,,,,,,0
3,83,83,84,,50,,,-0.094997384,1.358422837,1
3,84,84,85,50,55,5,-0.226862649,-0.094997384,1.571519965,1
3,85,85,86,55,50,-5,-0.062122124,-0.094997384,0.068912007,0
3,86,86,87,50,45,-5,-0.226862649,-0.51931903,0.298401222,0
3,87,87,88,45,20,-25,-0.391603173,-0.094997384,-0.242537643,0
3,88,88,89,20,25,5,-1.215305797,-0.51931903,0.178192586,0
3,89,89,90,25,50,25,-1.050565272,0.329324263,-0.242537643,0
3,90,90,91,50,50,0,-0.226862649,0.329324263,0.593458785,1
4,1,1,2,45,45,0,-0.391603173,-0.232827,0.080119782,0
4,2,2,3,45,35,-10,-0.391603173,-0.232827,-0.120101339,0
4,3,3,4,35,35,0,-0.721084223,0.025465453,-0.453803208,0
4,4,4,5,35,25,-10,-0.721084223,0.025465453,0.146860156,0
4,5,5,6,25,45,20,-1.050565272,0.54205036,0.013379408,0
4,6,6,7,45,45,0,-0.391603173,0.283757906,0.080119782,0
4,7,7,8,45,45,0,-0.391603173,0.800342813,-0.019990779,0
4,8,8,9,45,40,-5,-0.391603173,0.025465453,0.113489969,0
4,9,9,10,40,40,0,-0.556343698,0.025465453,-0.019990779,0
4,10,10,11,40,25,-15,-0.556343698,0.025465453,-0.453803208,0
4,11,11,12,25,35,10,-1.050565272,-0.232827,0.080119782,0
4,12,12,13,35,60,25,-0.721084223,0.800342813,-0.453803208,0
4,13,13,14,60,25,-35,0.102618401,0.283757906,0.080119782,0
4,14,14,15,25,50,25,-1.050565272,0.025465453,0.080119782,0
4,15,15,16,50,45,-5,-0.226862649,-0.232827,0.080119782,0
4,16,16,17,45,35,-10,-0.391603173,-0.491119453,0.413821651,0
4,17,17,18,35,40,5,-0.721084223,-0.232827,-0.186841713,0
4,18,18,19,40,45,5,-0.556343698,-0.232827,-0.186841713,0
4,19,19,20,45,40,-5,-0.391603173,0.800342813,0.013379408,0
4,20,20,21,40,35,-5,-0.556343698,0.283757906,0.080119782,0
4,21,21,22,35,35,0,-0.721084223,-0.232827,0.21360053,0
4,22,22,23,35,35,0,-0.721084223,-0.232827,0.480562025,0
4,23,23,24,35,40,5,-0.721084223,0.025465453,0.280340903,0
4,24,24,25,40,30,-10,-0.556343698,0.025465453,0.080119782,0
4,25,25,26,30,35,5,-0.885824748,0.025465453,-0.186841713,0
4,26,26,27,35,,,-0.721084223,,,0
4,27,27,28,,,,,,,0
4,28,28,29,,40,,,-1.265996813,-0.453803208,0
4,29,29,30,40,80,40,-0.556343698,0.800342813,-0.120101339,0
4,30,30,31,80,,,0.7615805,,,0
4,31,31,32,,70,,,0.54205036,-0.131224735,0
4,32,32,33,70,,,0.43209945,,,0
4,33,33,34,,,,,,,0
4,34,34,35,,,,,,,0
4,35,35,36,,,,,,,0
4,36,36,37,,,,,,,0
4,37,37,38,,65,,,0.283757906,-0.286952274,0
4,38,38,39,65,,,0.267358926,,,0
4,39,39,40,,,,,,,0
4,40,40,41,,,,,,,0
4,41,41,42,,,,,,,0
4,42,42,43,,15,,,-1.265996813,-0.453803208,0
4,43,43,44,15,50,35,-1.380046322,1.058635266,-0.453803208,0
4,44,44,45,50,35,-15,-0.226862649,0.025465453,-0.186841713,0
4,45,45,46,35,40,5,-0.721084223,-0.232827,0.080119782,0
4,46,46,47,40,40,0,-0.556343698,-0.491119453,-0.186841713,0
4,47,47,48,40,50,10,-0.556343698,0.025465453,-0.253582087,0
4,48,48,49,50,,,-0.226862649,,,0
4,49,49,50,,40,,,0.025465453,0.614042773,1
4,50,50,51,40,40,0,-0.556343698,0.025465453,0.21360053,0
4,51,51,52,40,30,-10,-0.556343698,0.025465453,-0.120101339,0
4,52,52,53,30,35,5,-0.885824748,0.283757906,-0.387062835,0
4,53,53,54,35,40,5,-0.721084223,-0.232827,-0.453803208,0
4,54,54,55,40,,,-0.556343698,,,0
4,55,55,56,,,,,,,0
4,56,56,57,,45,,,-0.232827,-0.453803208,0
4,57,57,58,45,45,0,-0.391603173,-0.232827,-0.120101339,0
4,58,58,59,45,40,-5,-0.391603173,-0.232827,-0.320322461,0
4,59,59,60,40,45,5,-0.556343698,-0.232827,0.547302399,1
4,60,60,61,45,45,0,-0.391603173,-0.232827,-0.097854548,0
4,61,61,62,45,,,-0.391603173,,,0
4,62,62,63,,40,,,1.316927719,2.215811744,1
4,63,63,64,40,40,0,-0.556343698,-0.232827,-0.453803208,0
4,64,64,65,40,40,0,-0.556343698,0.025465453,0.324834486,0
4,65,65,66,40,40,0,-0.556343698,-0.232827,-0.120101339,0
4,66,66,67,40,30,-10,-0.556343698,-0.232827,-0.186841713,1
4,67,67,68,30,45,15,-0.885824748,-0.232827,-0.453803208,0
4,68,68,69,45,,,-0.391603173,,,0
4,69,69,70,,30,,,1.058635266,-0.427107059,1
4,70,70,71,30,,,-0.885824748,,,0
4,71,71,72,,,,,,,0
4,72,72,73,,30,,,-0.232827,0.614042773,1
4,73,73,74,30,20,-10,-0.885824748,0.025465453,0.614042773,1
4,74,74,75,20,35,15,-1.215305797,-0.491119453,-0.453803208,0
4,75,75,76,35,30,-5,-0.721084223,-0.232827,-0.453803208,0
4,76,76,77,30,45,15,-0.885824748,0.54205036,-0.409309626,1
